Text,Label
"Even if you don't have any compensation of your own, you can nonetheless make a Traditional IRA contribution if your spouse has compensation as long as you are filing a joint tax return with your spouse. For spouses filing a joint return, the  limits are still the same $5500/$6000 for each spouse, and the sum total of Traditional IRA contributions for both spouses also must not exceed the sum total of earned income of both spouses. The age limits etc are all still applicable. Note that none of this says anything about whether the contributions are deductible.",Human
"Everyone meeting the above requirements is eligible to make contributions to a Traditional IRA; whether the contributions can be deducted from current income depends on the income:  those with high enough incomes cannot deduct the contribution. This is different from Roth IRAs to which people with high incomes are not permitted to make a contribution at all. Finally, the source of the cash you contribute to the IRA can be the proceeds of the stock sale if you like; you are not required to prove that the cash received from compensation is what you sent to the IRA custodian. Read Publication 590 (available on the IRS website www.irs.gov) if you need an authoritative reference.",Human
"It requires fairly large levels of capital, but what about seed funding/angel investments in startups? This would be before venture capital gets involved, so the amounts are relatively low (tens of thousands, vs. millions of USD), but as valuations this early in the game are also low, you can get a significant portion of equity in a startup that you feel is being run by good people and is in a promising market. Paul Graham of Y-Combinator has a number of articles about this from both sides of the table that you can take a look at and see if this is for you.",Human
"Long time Quicken user, but I have Bootcamp on my Mac, and one reason is so I can run Quicken Windows. That's one solution. You didn't mention what version of the Mac OS you're running, but Bootcamp is one alternative if you have (or can purchase) a Windows license. Be advised, Bootcamp 4, which is available with OS 10.7 (Lion) and OS 10.8 (Mountain Lion), officially supports Windows 7 only. Quicken running under Bootcamp isn't perfect, but it's better than any Mac version, and Quicken 2013 has a mobile app that allows you to view your data & enter transactions via your mobile. The Mac Version of Quicken has been panned by users.",Human
"I do use Windows for work-related stuff, so I have a reason for running Windows besides using Quicken. I've read that Intuit has a market share of more than 70% in the personal finance software sector, and at this point it seems pretty clear that they are not interested in pursuing a larger share via Mac users. So if we ever see a highly functional version of Quicken for the Mac OS, it won't be any time soon. I've not used other products, but there are many reviews out there which rank them, and some consistently come to the front.",Human
"Top 10 Reviews Mac Personal Finance Software 2013; WeRockYourWeb Personal Finance Software Rankings includes many Web-based alternatives; Personally, I'm not real enthusiastic about posting my personal financial data on someone's Web site. I have nothing to hide, but I just can't get comfortable with cloud-based personal finance software providers that are combing through my data, Google-like, to generate revenue. Too, it seems an unnecessary risk giving a third party a list of all my account numbers, user names, and passwords. I know that information is out there, if one has the right sort of access, but to my way of thinking, using a cloud-based personal finance software application makes it more out there.",Human
"You have the 2 properties, and even though the value of property B is less than the amount you owe on it hopefully you have some equity in propery A. So if you do have enough equity in property A, why don't you just go to the one lender and get both property A and B refinanced under the same mortgage. This way hopefully the combined equity in both properties would be enough to cover the full amount of the loan, and you have the opportunity to refinance at favourable rate and terms. Sounds like you are in the USA with an interest rate of 3.25%, I am in Australia and my mortgage rates are currently between 6.3% to 6.6%.",Human
"A bullish (or 'long') call spread is actually two separate option trades. The A/B notation is, respectively, the strike price of each trade. The first 'leg' of the strategy, corresponding to B, is the sale of a call option at a strike price of B (in this case $165). The proceeds from this sale, after transaction costs, are generally used to offset the cost of the second 'leg'. The second 'leg' of the strategy, corresponding to A, is the purchase of a call option at a strike price of A (in this case $145). Now, the important part: the payoff. You can visualize it as so. This is where it gets a teeny bit math-y.",Human
"Below, P is the profit of the strategy, K1 is the strike price of the long call, K2 is the strike price of the short call, T1 is the premium paid for the long call option at the time of purchase, T2 is the premium received for the short call at the time of sale, and S is the current price of the stock. For simplicity's sake, we will assume that your position quantity is a single option contract and transaction costs are zero (which they are not).",Human
"P = (T2 - max(0, S - K2)) + (max(0, S - K1) - T1) Concretely, let's plug in the strikes of the strategy Nathan proposes, and current prices (which I pulled from the screen). You have: P = (1.85 - max(0, 142.50 - 165)) - (max(0, 142.50 - 145)) = -$7.80 If the stock goes to $150, the payoff is -$2.80, which isn't quite break even -- but it may have been at the time he was speaking on TV. If the stock goes to $165, the payoff is $12.20. Please do not neglect the cost of the trades! Trading options can be pretty expensive depending on the broker.",Human
"If your intention is to purchase ETFs on a regular basis (like $x per month), then ETFs may not make sense. You may have to pay a fixed transaction cost like you were buying a stock for each purchase. In a similar no load mutual fund, there are more likely to be no transaction costs (depending on how it is bought). The above paragraph is not very definitive, and is really dependent upon how you would purchase either ETFs or Mutual funds. For example if you have a Fidelity brokerage account, they may let you buy certain ETFs commission free. Okay then either ETFs make great sense.",Human
"It would not make sense to buy ones that they charge $35 per transaction if you have regular transactions that are smallish. The last two questions seem to be asking if you should buy MF or buy stocks directly. For most people the later is a losing proposition. They do not have the time or ability to buy stocks directly, effectively. Even if they did they may not have the capital to make enough of a difference when one considers all the cost involved. However, if that kind of thing interests you, perhaps you should dabble. Start out small and look at the higher costs of doing so as part of the ""cost of doing business"".",Human
"There's a few layers to the Momentum Theory discussed in that book. But speaking in general terms I can answer the following: Kind of. Assuming you understand that historically the Nasdaq has seen a little more volatility than the S&P. And, more importantly, that it tends to track the tech sector more than the general economy. Thus the pitfall is that it is heavily weighted towards (and often tracks) the performance of a few stocks including: Apple, Google (Alphabet), Microsoft, Amazon, Intel and Amgen. It could be argued this is counter intuitive to the general strategy you are trying to employ. This could be tougher to justify.",Human
"The reason it is potentially not a great idea has less to do with the fact that gold has factors other than just risk on/off and inflation that affect its price (even though it does!); but more to do with the fact that it is harder to own gold and move in and out of positions efficiently than it is a bond index fund. For example, consider buying physical gold. To do so you have to spend some time evaluating the purchase, you are usually paying a slight premium above the spot price to purchase it, and you should usually also have some form of security or insurance for it. So, it has additional costs.",Human
"Possibly worth it as part of a long-term investment strategy; if you believe gold will appreciate over a decade. But not so much if you are holding it for as little as a few weeks and constantly moving in and out of the position over the year. The same is true to some extent of investing in gold in the form of an ETF. At least a portion of ""their gold"" comes from paper or futures contracts which must be rolled every month. This creates a slight inefficiency. While possibly not a deal breaker, it would not be as attractive to someone trading on momentum versus fundamentals in my opinion. In the end though, I think all strategies are adaptable.",Human
"You can't currently avoid it. The reason the legislation was introduced was to prevent the big-name developers from setting up shop in a low-VAT country and selling apps to citizens of EU countries that would normally be paying a much higher VAT. You need to register for VAT and file quarterly nil-returns so that you get that money back. It's a hassle, but probably worth it just to recoup those funds. From an article in Kotaku from late 2014: You see, in the UK we have a rather sensible exemption on VAT for   businesses that earn under £81,000 a year.",Human
"This allows people to run   small businesses - like making and selling games in your spare time,   for instance - without the administrative nightmare of registering as   a business and paying VAT on sales. Unfortunately, none of the other   EU member states had an exemption like this, so when the new   legislation was being put together, there was no exemption factored   in. That means that if someone makes even £1 from selling something   digital to another person in another EU country, they now have to be   VAT registered in the UK AND they have to pay tax on that sale at   whatever rate the buyer’s country of residence has set.",Human
"That could be   25% in Sweden, 21% in the Netherlands, and so on. [...] There’s one piece of good news: even though anyone who sells digital   stuff now has to be VAT-registered in the UK, they don’t actually have   to pay VAT on sales to people in the UK if they earn less than £81,000   from it. (This concession was achieved earlier this month after   extensive lobbying.) But they’ll still have to submit what’s called a   “nil-return”, which is essentially a tax return with nothing on it,   every quarter in order to use the VAT MOSS service. That’s a lot of   paperwork. Obviously Brexit may have a significant impact on all this, so the rules might change.",Human
"This is the official Google Link to how they've implemented this and for which countries it affects: https://support.google.com/googleplay/android-developer/answer/138000?hl=en  Due to VAT laws in the European Union (EU), Google is responsible for   determining, charging, and remitting VAT for all Google Play Store   digital content purchases by EU customers. Google will send VAT for EU   customers' digital content purchases to the appropriate authority. You don't need to calculate and send VAT separately for EU customers. Even if you're not located in the EU, this change in VAT laws will   still apply.",Human
"Like most software it's about what you put in to them. We use ProSeries software which is like TurboTax but $4500 with no questions. I would do your taxes on online and then have a professional do them. You then can ask any questions you may have to better understanding of what's going on. Only take copies of your documents because some unprofessional places will try to keep them. Do this each time something big changes in your life, you have a baby, buy a house or start a business. May cost more but could save you thousands in the long run. I have been doing taxes professionally for 7 years.",Human
"As others have said, it depends on the brokerage firm. My broker is Scottrade. With Scottrade the commission is assessed and applied the moment the order is filled. If I buy 100 shares of XYZ at $10 a share then Scottrade will immediately deduct $1007.02 out of my account. They add the commission and fees to the buy transaction. On a sale transaction they subtract the commission and fees from the resulting money. So if I sell 100 shares of XYZ at $11 a share I will get 1,092.98 put into my account, which I can use three business days later.",Human
"Realize this is almost a year old, but I just wanted to comment on something in Dynas' answer above... ""Whenever you trade always think about what the other guys is thinking. Sometimes we forget their is someone else on the other side of my trade that thinks essentially the exact opposite of me. Its a zero sum game."" From a market maker's perspective, their primary goal is not necessarily to make money by you being wrong, it is to make money on the bid-offer spread and hedging their book (and potentially interalize).",Human
"That being said, the market maker would likely be quoting one side of the market away from top of the book if they don't want to take exposure in that direction (i.e. their bid will be lower than the highest bid available or their offer higher than the lowest offer available). This isn't really going to change anything if you're trading on an exchange, but important to consider if you can only see the prices your broker/dealer provides to you and they are your counterparty in the trade.",Human
"There are Patterns inside of Patterns. You will see short term patterns (flags / pennants) inside of long term patterns (trend lines, channels) and typically you want to trade those short term patterns in line with the direction of the long term pattern. Take a look at the attached chart of GPN. I would like to recommend two excellent books on Chart Patterns. Richard W. Schabacker book he wrote in the 1930's. It is the basis for modern technical pattern analysis. Technical Analysis and Stock Market Profits  Peter Brandt Diary of a Professional Commodity Trader. He takes you through analysis and trades.",Human
"You probably can get away with only updating the exchange rates once a day and specify that any prices quoted in units other than your home currency are estimates only. If you're planning to accept more than one currency as payment, I'd (a) see about whatever regulations there are for doing so, and (b) build in a nice spread for yourself if you're allowed to, since it is a service you're providing to your customers. If you Google currency converter the first result is just that: a currency converter.",Human
"Yes, if you can split your income up over multiple years it will be to your advantage over earning it all in one year. The reasons are as you mentioned, you get to apply multiple deductions/credits/exemptions to the same income. Rather than just 1 standard deduction, you get to deduct 2 standard deductions, you can double the max saved in an IRA, you benefit more from any non-refundable credits etc. This is partly due to the fact that when you are filing your taxes in Year 1, you can't include anything from Year 2 since it hasn't happened yet.",Human
"It doesn't make sense for the Government to take into account actions that may or may not happen when calculating your tax bill. There are factors where other year profit/loss can affect your tax liability, however as far as I know these are limited to businesses. Look into Loss Carry Forwarded/Back if you want to know more. Regarding the '30% simple rate', I think you are confusing something that is simple to say with something that is simple to implement. Are we going to go change the rules on people who expected their mortgage deduction to continue?",Human
"There are few ways I can think of that are more sure to cause home prices to plummet than to eliminate the Mortgage Interest Deduction. What about removing Student Loan Interest? Under a 30% 'simple' rate, what tools would the government use to encourage trade in specific areas? Will state income tax deduction also be removed? This is going to punish those in a state with a high income tax more than those in states without income tax. Those are all just 'common' deductions that affect a lot of people, you could easily say 'no' to all of them and just piss off a bunch of people, but what about selling stock though?",Human
"I paid $100 for the stock and I sold it for $120, do I need to pay $36 tax on that because it is a 'simple' 30% tax rate or are we allowing the cost of goods sold deduction (it's called something else I believe when talking about stocks but it's the same idea?) What about if I travel for work to tutor individuals, can I deduct my mileage expenses? Do I need to pay 30% income tax on my earnings and principal from a Roth IRA? A lot of people have contributed to a Roth with the understanding that withdrawals will be tax free, changing those rules are punishing people for using vehicles intentionally created by the government.",Human
"Are we going to go around and dismantle all non-profits that subsist entirely on tax-deductible donations? Do I need to pay taxes on the employer's cost of my health insurance? What about 401k's and IRA's? Being true to a 'simple' 30% tax will eliminate all 'benefits' from every job as you would need to pay taxes on the value of the benefits. I should mention that this isn't exactly too crazy, there was a relatively recent IRS publication about businesses needing to withhold taxes from their employees for the cost of company supplied food but I don't know if it was ultimately accepted.",Human
"Derivatives derive their value from underlying assets. This is expressed by the obligation of at least one counterparty to trade with the other counterparty in the future. These can take on as many combinations as one can dream up as it is a matter of contract. For futures, where two parties are obligated to trade at a specific price at a specific date in the future (one buyer, one seller), if you ""short"" a future, you have entered into a contract to sell the underlying at the time specified. If the price of the future moves against you (goes up), you will have to sell at a loss. The bigger the move, the greater the loss.",Human
"You go ahead and pay this as well as a little extra to be sure that you satisfy what you owe due to the future. This satisfaction is called margin. If there weren't margin, people could take huge losses on their derivative bets, not pay, and disrupt the markets. Making sure that the money that will trade is already there makes the markets run smoothly. It's the same for shorting stocks where you borrow the stock, sell it, and wait. You have to leave the money with the broker as well as deposit a little extra to be sure you can make good if the market moves to a large degree against you.",Human
"Investopedia defines it in the following way: It's essentially a market order that doesn't get entered until the last minute (or thereabouts) of trading. With this type of order you are not necessarily guaranteed the closing price but usually something very similar, depending on the liquidity in the market and bid-ask for the security in question. Traders who believe that a security or market will move more heavily during the last few minutes of trading will often place such an order in the hopes of having their order filled at a more desirable price.",Human
"While trading in stochastic I've understood, one needs reference (SMA/EMA/Bolinger Band and even RSI) to verify trade prior entering it. Stochastic is nothing to do with price or volume it is about speed. Adjusting K% has ability to turn you from Day trader to -> swing trader to -> long term investor. So you adjust your k% according to chart time-frame. Stochastic setup for 1 min, 5 min ,15, 30, 60 min, daily, weekly, monthly, quarterly, half yearly and yearly are all different. If you try hopping from one time-frame to another just because it is below oversold or above overbought region with same K%, you may get confused. Worst you may not square-off your loss making trade.",Human
"There are many ways to trade. Rules based trading is practiced by professionals. You can indeed create a rule set to make buy and sell decisions based on the price action of your chosen security. I will direct you to a good website to further your study: I have found that systemtradersuccess.com is a well written blog, informative and not just a big sales pitch. You will see how to develop and evaluate trading systems. If you decide to venture down this path, a good book to read is Charles Wright's ""Trading As A Business."" It will get a little technical, as it discusses how to develop trading systems using the Tradestation trading platform, which is a very powerful tool for advanced traders and comes with a significant monthly usage fee (~$99/mo).",Human
"But you don't have to have tradestation to understand these concepts and with an intermediate level of spreadsheet skills, you can run your own backtests. Here is a trading system example, Larry Connors' ""2 period RSI system"", see how it is evaluated: http://systemtradersuccess.com/connors-2-period-rsi-update-2014/, and this video teaches a bit more about this particular trading system: https://www.youtube.com/watch?v=i_h9P8dqN4Y IMPORTANT: This is not a recommendation to use this or any specific trading system, nor is it a suggestion that using these tools or websites is a path to guaranteed profits. Trading is a very risky endeavor. You can easily lose huge sums of money. Good luck!",Human
"This was actually (sort of) possible a few years ago. The US Mint, trying to encourage use of dollar coins, would sell the coins to customers for face value and no shipping. Many people did exactly what you are proposing: bought hundreds/thousands of dollars worth of coins with credit cards, reaped the rewards, deposited the coins in the bank, and paid off the credit cards. See here, for example. Yeah, they don't have that program any more. Of course, this sort of behavior was completely predictable and painfully obvious to the credit card companies, who, as far as I know, never let users net rewards on cash advances.",Human
"I understand that if I have multiple health insurance policies, I can only make claim from only one of them if ever I incur medical expenses (I'm from the Philippines). In the US, you cannot simultaneously submit a claim for payment of a medical bill, or request reimbursement for a bill already paid, to multiple insurance companies, but if you are covered by more  than one policy, then any part of a claim not paid by one company  can be submitted to another company that is also covering you.",Human
"In fact, if you have employer-paid or employer-provided coverage, most  insurance companies will want your employer-provided insurance company  to be billed first, and will cover whatever is not paid by the employer coverage. For example, if the employer coverage pays 80% of your doctor's bill, the private insurance will pay the remaining 20%. But, the private  insurance policies are also quite expensive. Some professional groups in the US offer major medical coverage to  their US members, and might be offering this to non-US members as well (though I suspect not).",Human
"These policies have large deductibles so that coverage kicks in only when the total medical expenses in that year (whether wholly or partially reimbursed, or not reimbursed at all) exceed the large deductible. These types of policies actually pay out to only a few people - if you have more than, say, $20,000 of medical expenses in a year, you have been quite ill,  and thus the premiums are usually much smaller than full-fledged coverage  insurance policies which pay out much more frequently because of much smaller deductibles.",Human
"Owning a stock via a fund and selling it short simultaneously should have the same net financial effect as not owning the stock. This should work both for your personal finances as well as the impact of (not) owning the shares has on the stock's price. To use an extreme example, suppose there are 4 million outstanding shares of Evil Oil Company. Suppose a group of concerned index fund investors owns 25% of the stock and sells short the same amount. They've borrowed someone else's 25% of the company and sold it to a third party. It should have the same effect as selling their own shares of the company, which they can't otherwise do.",Human
"Now when 25% of the company's stock becomes available for purchase at market price, what happens to the stock? It falls, of course. Regarding how it affects your own finances, suppose the stock price rises and the investors have to return the shares to the lender. They buy 1 million shares at market price, pushing the stock price up, give them back, and then sell another million shares short, subsequently pushing the stock price back down. If enough people do this to effect the share price of a stock or asset class, the managers at the companies might be forced into behaving in a way that satisfies the investors.",Human
"You can look at it from a fundamental perspective to see who benefits from rising oil prices. That's a high level analysis and the devil is in the details - higher oil prices may favour electric car producers for example or discount clothes retailers vs. branded clothes manufacturers. Another approach it to use a statistical analysis. I have run a quick and dirty correlation of the various S&P sector indices against the oil prices (Crude). Based on the the results below, you would conclude that materials and energy stocks should perform well with rising oil prices.",Human
"There again, it is a behaviour you would expect at the group level but it may not translate to each individual company within those groups (in particular in the materials sector where some would benefit and some would be detrimentally affected). You could get exposure to those sectors using ETFs, such as XLB and XLE in the US. Or you could run the same analysis for each stock within the S&P 500 (or whatever index you are looking at) and create a portfolio with the stocks that are the most correlated with oil prices. This is calculated over 10 years of monthly returns after removing the market component from the individual sectors. The two important columns are:",Human
"First of all you do not ""co-sign a car"". I assume what you mean by this is that you co-signed a loan, and the money was used to buy a car. Once you signed that loan YOU OWED THE MONEY. Once a loan exists, it exists, and you will owe the money until the loan is paid. If you do not want to owe the money, then you need to pay back the money you borrowed. You may not think ""you"" borrowed the money because the car went to someone else. THE BANK AND THE COURTS DO NOT CARE.",Human
"There is certainly an obligation in some cases of a company to distribute profit, either as dividend or a stock buy back. Activist investors frequently push for one or the other when a company is doing well - sometimes to the detriment of future growth, in some eyes - and can even file shareholder lawsuits (saying the company is not doing its duty to its shareholders by simply holding onto cash). Apple famously held out from doing either for years under Steve Jobs, and only in the last few years started doing both - a large dividend and a share buy-back which increases the value of remaining shares (as EPS then goes up with fewer shares out there).",Human
"Carl Icahn for example is one of those investors in Apple's case [and in many cases!] who put significant pressure, particularly when they were sitting on hundreds of billions of dollars. Ultimately, a (for-profit) corporation's board is tasked with maximizing its shareholder's wealth; as such, it can buy back shares, pay dividends, sell the company, liquidate the company, or expand the company, at its discretion, so long as it can justify to its shareholders that it is still attempting to maximize the value of their holdings.",Human
"Perhaps an example will help make it more clear. Any given year:  Revenue:  200K, profit 60K You get 40K in profit, plus any salary, he gets 20K Next year you attract the attention of a competitor and they offer and you accept to sell. You would get 100% of the proceeds. This is kind of a bad deal for him as you could easily play accounting tricks to diminish the company's profits and reduce his pay. For the given example, you could pay yourself a 60K bonus and reduce the profit to zero and eliminate his compensation. There should probably be a revenue metric included in his compensation.",Human
"Edit: It is really nice to hear you have a desire to treat this person fairly. Honesty in business is necessary for long term success. I would simply make his salary dependent upon the revenue he generates. For example, lets say you can make a widget for 4 and you expect to sell them for 10. Your profit would be 6, and with the suggested split he would receive $2, you $4. Instead I would have him receive like 15% of the revenue generated This allows for some discounts for bulk items and covers the cost of processing sales. It also allows him to share revenue with his staff. Alternatively you could also do a split.",Human
"Unemployment insurance provides a temporary safety net to workers who lose their jobs by replacing a portion of their salary for certain periods. Each state administers its own unemployment insurance program so some rules may vary from state to state. To receive unemployment insurance payments, you must have lost your job through no fault of your own. If you quit your job or lost it because of poor performance or another justifiable reason, you are not eligible for unemployment insurance benefits. State unemployment insurance programs require claimants to have worked sufficiently before they can claim benefits.",Human
"As soon as you apply for unemployment insurance, an agency with the state in which you live will verify that you were a victim of a layoff by contacting your previous employer and making sure you lost your job due to lack of work and not an action within your control. After the state verifies you were indeed the victim of a layoff, your weekly payment is calculated. Your payment will be a percentage of what you made in your previous job, generally between 20 percent and 50 percent, depending on your state.",Human
"Unemployment insurance replaces only a portion of your previous pay because it is intended to pay only for the essentials of living such as food and utilities until you find new employment. Before you begin receiving benefits, you must complete a waiting period of typically one or two weeks. If you find a new job during this period, you will not be eligible for unemployment benefits, even if the job does not pay you as much as your previous job. After the waiting period, you will begin to receive your weekly payments. Employers pay for unemployment insurance through payroll taxes.",Human
"So, while employees' work and earnings history are important to funding their unemployment benefits, the money does not come from their pay. Employer unemployment insurance contributions depend on several factors, including how many former employees have received benefits. Employers pay taxes on an employee's base wages, which vary by state. California, for example taxes employers on the first $7,000 of an employee's annual earnings, while neighboring Oregon taxes up to $32,000 of wages. Employers must set aside funds each payroll period and then report taxes and pay their states quarterly. States have several categories of tax rates they charge employers. New businesses and those first adding employees pay the ""new rate,"" which is typically lower and geared toward small businesses.",Human
"Established businesses who haven't paid their taxes recently or properly are usually assessed the ""standard rate"" --- the highest possible tax rate, which in 2010 ranged from 5.4 percent in several states including Georgia, Hawaii and Alaska to 13.56 percent in Pennsylvania. Businesses in good standing may receive discounts under the ""experienced rate."" Depending on the number of employees a business has and how many former employees have claimed unemployment, states can give sizable rate reductions. The fewer claims, the lower the rate a business pays in unemployment insurance taxes. As a result of the economic crisis legislation has been passed to extend Unemployment benefits. Regular unemployment benefits are paid for a maximum of 26 weeks in most states.",Human
"However, additional weeks of extended unemployment benefits are available during times of high unemployment. The unemployment extension legislation passed by Congress in February 2012 changed the way the tiers of Emergency Unemployment Compensation (EUC) are structured. A tier of unemployment is an extension of a certain amount of weeks of unemployment benefits. There are currently four tiers of unemployment benefits. Each tier provides extra weeks of unemployment in addition to basic state unemployment benefits. Emergency Unemployment Compensation (EUC) Tiers June - August 2012: Source and further information can be found here - Unemployment Tiers - About.com Sources: Unemployment Insurance(UI) - US Dept. of Labor How Does Unemployment Insurance Work?",Human
"I actually just did that with my Chase Freedom card. They rotate categories every 3 months, and from April-June it was 5% back at grocery stores. So I bought a ton of gas cards and got my 5% back. Next I figured out I would be clever and buy a ton of store gift cards (grocery gift cards) right at the end of the quarter, then use those in the future to purchase gas cards. Well, I just tried that a couple days ago and discovered the store refuses to sell a gift card if you're paying with a gift card!",Human
"So now I'm stuck with $1,000 in grocery cards until I use them in actual grocery purchases haha One of the things about this grocery store is they partner with a gas station on their rewards program. They offer 10 cents off a gallon with every $100 spent in store, and they double it to 20 cents off a gallon if you buy $100 in gift cards. Then on the back of the receipt is a coupon for 10 cents off per gallon -- which they double on Tuesdays.",Human
"Unfortunately I think I'm one of the only people that takes this much advantage of the program  :-/ Side note: I actually just changed the billing cycle of my Chase Freedom card to end on the 24th of the month. That way I can charge a bunch of rewards in the final 6-7 days of the quarter. And if I have a $0 balance on the 24th, my bill isn't due for 7 weeks -- interest free! And Chase Freedom has never cared if you purchase gift cards with their quarterly rewards program.",Human
"Advantage of cash: You can spend the money without having to pay any fees or taxes to get it out. Disadvantage: When inflation is greater than zero, which it has been for many decades, your cash is continually losing value. Advantages of an IRA (Roth or classic): Your money will usually grow as the investments return a profit. You get special tax benefits. Disadvantages: There's risk -- you may lose money. There are tax penalties for withdrawing the money before retirement. In general, you should only put money in an IRA if you expect to leave it there until you retire. Or at least, for a long time.",Human
"Whole life is a combination of a life insurance policy and an investment. Advantages: Combines insurance and investment into one convenient monthly payment. Disadvantages: The investment portion typically has lower returns than you could get elsewhere. If you have no need for life insurance -- if you're not supporting anyone or you're confidant they could get along without you or you don't like them and don't care what happens to them when you're gone or whatever -- then there's no point buying life insurance, whole or term. You're paying for a product that you don't need.",Human
"It's pretty common advice to tell people that instead of buying a whole life policy, they should buy a term policy with the same coverage, and then invest the difference in the premium. For example, if you were considering getting a $100,000 whole life policy that costs $50 per month (just making up numbers, of course it depends on your age, health, etc), and you see you could get a $100,000 term life policy for $30 per month, you will almost certainly do better in the long run to buy the $30 term policy and put the other $20 into investments. The catch to this plan is that there are usually transaction costs to investing.",Human
"Even a discount broker like Ameritrade or Scott Trade charges around $10 per transaction. So if you tried to invest $20 each month, you'd lose half of it to transaction fees. Which means that in practice, you'd have to save that money up until you had at least a few hundred. And at that point many people find other things always seem to come up to spend the money on, so that while they start out with every intention of investing this money, they don't.",Human
"The tax cost at election should be zero. The appreciation is all capital gain beyond your basis, which will be the value at election. IRC §83 applies to property received as compensation for services, where the property is still subject to a substantial risk of forfeiture. It will catch unvested equity given to employees. §83(a) stops taxation until the substantial risk of forfeiture abates (i.e. no tax until stock vests) since the item is revocable and not yet truly income. §83(b) allows the taxpayer to make a quick election (up to 30 days after transfer - firm deadline!) to waive the substantial risk of forfeiture (e.g. treat shares as vested today).",Human
"The normal operation of §83 takes over after election and the taxable income is generally the value of the vested property minus the price paid for it. If you paid fair market value today, then the difference is zero and your income from the shares is zero. The shares are now yours for tax purposes, though not for legal purposes. That means they are most likely a capital asset in your hands, like other stocks you own or trade. The shares will not be treated as compensation income on vesting, and vesting is not a tax matter for elected shares.",Human
what do you mean exactly? Do you have a future target price and projected future dividend payments and you want the present value (time discounted price) of those? Edit: The DCF formula is difficult to use for stocks because the future price is unknown. It is more applicable to fixed-income instruments like coupon bonds. You could use it but you need to predict / speculate a future price for the stock. You are better off using the standard stock analysis stuff: Learn Stock Basics - How To Read A Stock Table/Quote The P/E ratio and the Dividend yield are the two most important. The good P/E ratio for a mature company would be around 20.,Human
"Does it add to their lending reserves or is it utilized in other ways? It depends on how the economy and the bank in particular are doing. To simplify things greatly, banks get deposits and lend (or otherwise invest) the majority of those deposits. They must keep some percentage in reserve in case depositors want to make withdrawals, and if they get a high percentage of withdrawals (pushing them to be undercapitalized) then they may sell their loans to other banks. Whether they lend the money to someone else or use the money for something else will depend completely on how many reserves they have from depositors and whether they have people lined up to take profitable loans from them.",Human
"Yes, if it's an American style option. American style options may be exercised at any time prior to expiration (even if they're not in-the-money). Generally, you are required to deliver or accept delivery of the underlying by the beginning of the next trading day. If you are short, you may be chosen by the clearinghouse to fulfill the exercise (a process called ""assignment""). Because the clearinghouse is the counter-party to every options trade, you can be assigned even if the specific person who purchased the option you wrote didn't exercise, but someone else who holds a long position did. Similarly, you might not be assigned if that person did exercise.",Human
"Generally, when I run across this kind of situation, I look for the Investor Relations section of the corporate website for a 'Stock Information' (or similar) tab or link. This usually contains information explaining the different shares classes, how they relate (if at all), voting and/or dividend rights, and taxation differences for the different classes. However, I have trouble finding such a page on a central BYD corporate investor relations page. I did find this page detailing the HK1211 shares: http://www.byd.com/investor/base_information.html. I don't know what or why, but something tells me this is an older page. Searching on, I also found this page which looks newer and clarifies that the difference you are seeing is between 'A' and 'H' shares.",Human
"Without the contract it's hard to say for sure, but Consumer Reports indicates that it's pretty easy to lose these deposits; they're not as well protected as other deposits or purchases (depending on your state and other details). You should make an effort to comply with all of the requests from the financing arm promptly, and in particular you should probably highlight that you could afford to pay for the car in cash (and be prepared to show bank/money market/investment statements to back that up). Credit is mostly a numbers game, but there is a human on the other side making the decision (assuming you're remotely close) and that makes a big difference.",Human
"I would be prepared to walk away from your deposit if they come back and offer you a 5% APR or similar (and you're uncomfortable with the loan at that rate) - over 5 years, a $20k loan at 5% APR will cost you several thousand dollars; it might be worth it even if they don't give you your deposit back. And if you're clearly ready to walk away from the deposit, that might cause them to negotiate in better faith. Some tips, both from that article and my general experience:",Human
"The 'same day rule' in the UK is a rule for matching purposes only. It says that sales on any day are matched firstly with purchases made on the same day for the purposes of ascertaining any gain/loss. Hence the phrase 'bed-and-breakfast' ('b&b') when you wish to crystalise a gain (that is within the exempt amount) and re-establish a purchase price at a higher level. You do the sale on one day, just before the market closes, which gets matched with your original purchase, and then you buy the shares back the next day, just after the market opens. This is standard tax-planning.",Human
"Whenever you have a paper gain, and you wish to lock that gain out of being taxed, you do a bed-and-breakfast transaction, the idea being to use up your annual exemption each and every year. Of course, if your dealing costs are high, then they may outweigh any tax saved, and so it would be pointless. For the purpose of an example, let's assume that the UK tax year is the same as the calendar year. Scenario 1. Suppose I bought some shares in 2016, for a total price of Stg.50,000. Suppose by the end of 2016, the holding is worth Stg.54,000, resulting in a paper gain of Stg.4,000. Question.",Human
"Should I do a b&b transaction to make use of my Stg.11,100 annual exemption ? Answer. Well, with transaction costs at 1.5% for a round-trip trade, suppose, and stamp duty on the purchase of 0.5%, your total costs for a b&b will be Stg1,080, and your tax saved (upon some future sale date) assuming you are a 20% tax-payer is 20%x(4,000-1,080) = Stg584 (the transaction costs are deductible, we assume). This does not make sense. Scenario 2. The same as scenario 1., but the shares are worth Stg60,000 by end-2016. Answer.",Human
